,Doc Number,Type,Entity,Entity Name,Vendor,Amount,Begin Date,End Date,0,url
18,28764,CN,051,University of Nebraska Lincoln,CONTINENTAL FIRE SPRINKLER COMPANY,$393.68,01/10/2020,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=bGdpcoakbwc8i0Oz1hS4ow%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=mbZaOD%2BHoLL5mcVvPFUx0EdfD120RX7yqrEoAH64mzRldgDkgD8c3gf%2B0ZSTZWD%2B
19,28637,CN,051,University of Nebraska Lincoln,CONTINENTAL FIRE SPRINKLER COMPANY,$563.26,01/23/2020,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=QFqCfVZU0SM%2BrrkHHtz5BA%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=mbZaOD%2BHoLL5mcVvPFUx0EdfD120RX7yqrEoAH64mzRldgDkgD8c3gf%2B0ZSTZWD%2B
21,28284,CN,051,University of Nebraska Lincoln,CONTINENTAL FIRE SPRINKLER COMPANY,"$12,994.00",12/20/2019,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=q3xFIdyL%2FgYAFwpVCZF5rA%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=mbZaOD%2BHoLL5mcVvPFUx0EdfD120RX7yqrEoAH64mzRldgDkgD8c3gf%2B0ZSTZWD%2B
11,25464,CN,051,University of Nebraska Lincoln,CONTINENTAL FIRE SPRINKLE CO.,"$22,112.94",05/24/2019,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=musuprqA1mmlE6PaVOXKxA%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=mbZaOD%2BHoLL5mcVvPFUx0AQG6xpFZGkWNMV0LeApRaY%3D
19,24663,CN,051,University of Nebraska Lincoln,FINRA,"$3,500.00",04/11/2019,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=D20GbhFDwKvuBbxa3fX02Q%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=P2dMD0hpqM2N02hbzO%2FpjA%3D%3D
11,23692,CN,051,University of Nebraska Lincoln,CONTINENTAL FIRE AGREEMENT C100,$369.00,10/02/2015,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=l4ghZy7%2B15o2jZ35OTpx7w%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=mbZaOD%2BHoLL5mcVvPFUx0G7ftuQqHvyHEOH3o%2FuHOac%3D
12,23694,CN,051,University of Nebraska Lincoln,CONTINENTAL FIRE AGREEMENT C492,$731.00,07/13/2015,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=DFPoRYnJlfClc4vJaKWd2g%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=mbZaOD%2BHoLL5mcVvPFUx0KnQvp4HGTqMAk6Cyk4r%2FDQ%3D
15,23742,CN,051,University of Nebraska Lincoln,JRS ROOFING AGREEMENT C100,"$4,149.01",10/15/2015,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=P9OsHnBMGq%2B9tuYepwwMZQ%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=62QH3JQH3iLYa%2FMrJ%2BSsWgnoQMYQOy97%2FuR4sgiOYVk%3D
0,33967,CN,051,University of Nebraska Lincoln,GFK US MRI,"$10,260.00",03/07/2021,03/06/2025,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=IxPBslkoCZcvqCN1ifkntQ%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=w4c97zQdqyXCnrlQHKfCcw%3D%3D
3,39524,CN,051,University of Nebraska Lincoln,"FLOORS, INC.",$506.25,09/07/2022,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=P4jmN791srGI1%2Fygblg7QA%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=BMOJw%2Fb2jRH%2FhpumSnJfog%3D%3D
6,37194,CN,051,University of Nebraska Lincoln,FLOORS INC,"$1,980.00",12/13/2021,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=6zl8bCny%2FlKZUNEVMe9YqQ%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=mvPDA76AdNTPrRADvqnsdQ%3D%3D
8,32507,CN,051,University of Nebraska Lincoln,"FLOORS, INC","$7,198.78",10/23/2020,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=jJ1Y%2FPlkJqy8UKBC5SL7Bg%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=9ue2WfhV%2BUti8DO60Hjp3g%3D%3D
9,31648,CN,051,University of Nebraska Lincoln,"FLOORS, INC.","$3,026.00",07/28/2020,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=iwGxUuEZdp7jUFXBVTBnPw%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=BMOJw%2Fb2jRH%2FhpumSnJfog%3D%3D
11,29495,CN,051,University of Nebraska Lincoln,"FLOORS, INC.","$6,601.00",03/20/2020,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=88CQAHLcxsHKTBIOOGisiw%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=BMOJw%2Fb2jRH%2FhpumSnJfog%3D%3D
12,26332,CN,051,University of Nebraska Lincoln,"FLOORS, INC.","$8,145.00",07/24/2019,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=n%2BgSX2%2B1nvtwR2kg4YH7jw%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=BMOJw%2Fb2jRH%2FhpumSnJfog%3D%3D
13,26468,CN,051,University of Nebraska Lincoln,"FLOORS, INC","$4,313.00",07/31/2019,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=3wRXjlkd99b1MR5%2B1L8WkQ%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=9ue2WfhV%2BUti8DO60Hjp3g%3D%3D
14,26318,CN,051,University of Nebraska Lincoln,"FLOORS, INC.","$8,642.00",07/03/2019,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=GlTW1CVixG%2FhnD9GJzAUAw%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=BMOJw%2Fb2jRH%2FhpumSnJfog%3D%3D
15,26330,CN,051,University of Nebraska Lincoln,"FLOORS, INC.","$2,537.00",07/19/2019,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=RqFixtFkimMR8FeiPXO3dw%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=BMOJw%2Fb2jRH%2FhpumSnJfog%3D%3D
16,26361,CN,051,University of Nebraska Lincoln,"FLOORS, INC.","$6,956.25",07/26/2019,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=dIexFE89RV4yhYaAFuzpwQ%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=BMOJw%2Fb2jRH%2FhpumSnJfog%3D%3D
18,21129,CN,051,University of Nebraska Lincoln,"FLOORS, INC.","$14,067.00",12/17/2018,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=AqYVCoxQsdUpcqzgxSUjJQ%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=BMOJw%2Fb2jRH%2FhpumSnJfog%3D%3D
19,25705,CN,051,University of Nebraska Lincoln,"FLOORS, INC","$7,791.25",05/29/2019,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=65chqacqi%2FLjh2lSd9FrZw%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=9ue2WfhV%2BUti8DO60Hjp3g%3D%3D
20,25240,CN,051,University of Nebraska Lincoln,"FLOORS, INC","$19,380.00",05/03/2019,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=1ePLRbiz3K4EVkP%2FuGOu8A%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=9ue2WfhV%2BUti8DO60Hjp3g%3D%3D
21,24915,CN,051,University of Nebraska Lincoln,"FLOORS, INC.","$14,506.76",05/01/2019,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=5BleR42Udjsg%2BtYdJ0CP0g%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=BMOJw%2Fb2jRH%2FhpumSnJfog%3D%3D
20,23547,CN,051,University of Nebraska Lincoln,FLOORS AGREEMENT C050,$695.00,02/19/2016,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=s4OIbBg5QKNk2iEaa3nrSw%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=pb76TdCnMazlNDMZTeV8T2My0nucFqflXveEOYxkDu8%3D
21,23549,CN,051,University of Nebraska Lincoln,FLOORS AGREEMENT C492,"$1,253.28",09/28/2015,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=SqEmnfoI8iR9SQ2Lqmz53Q%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=pb76TdCnMazlNDMZTeV8T6k5zSQ4aVJiDDHlnv2KDyg%3D
22,23787,CN,051,University of Nebraska Lincoln,FLOORS AGREEMENT C502,"$4,880.00",07/25/2016,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=tg%2FZdudv6mcmfwAqw1lIow%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=pb76TdCnMazlNDMZTeV8Tz2tZG%2BW8EsE%2Fn3%2FR5EscIs%3D
23,23816,CN,051,University of Nebraska Lincoln,FLOORS AGREEMENT C197,$470.00,03/02/2015,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=T%2FVWepbqDRc%2F%2Bjym6Qc5PA%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=pb76TdCnMazlNDMZTeV8T1B8Mu34QFeEvbPXq2hGee4%3D
24,23873,CN,051,University of Nebraska Lincoln,FLOORS AGREEMENT C492,"$2,235.17",10/08/2015,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=68WSfewxdxIZPFabVhu82Q%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=pb76TdCnMazlNDMZTeV8T6k5zSQ4aVJiDDHlnv2KDyg%3D
9,24193,CN,051,University of Nebraska Lincoln,FLOORS INC. 24193,"$42,782.00",04/09/2015,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=3G8r%2Fc%2B1pmzFkY7YqZE%2BLw%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=YGEbP74RbnL%2B0h%2BJ%2FX9hotO0lRXnnCIB1qB9XTJbQfY%3D
10,23362,CN,051,University of Nebraska Lincoln,FLOORS INC UP GOLF SIMULATOR ROOM PUTTING TURF,$869.00,01/22/2018,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=Edohe%2FB0Ctho9SBi9sIr2Q%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=k1yIPAnZ7%2BQqMBlgiI%2F3LPcSDDcm9dUVh41oDP1LT%2BYtqO3XnMr4iMr%2BZZ18WotF
12,21140,CN,051,University of Nebraska Lincoln,"FLOORS, INC.","$4,625.00",12/19/2018,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=2ejorPaevAakOpuTQZWaeA%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=BMOJw%2Fb2jRH%2FhpumSnJfog%3D%3D
13,20891,CN,051,University of Nebraska Lincoln,"FLOORS, INC.","$9,967.00",11/13/2018,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=J8Tph0f1WOqb0kvUy36gmg%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=BMOJw%2Fb2jRH%2FhpumSnJfog%3D%3D
14,19804,CN,051,University of Nebraska Lincoln,"FLOORS, INC.",$519.00,08/29/2018,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=DbhBw6I1PeOKr2m8qvUDog%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=BMOJw%2Fb2jRH%2FhpumSnJfog%3D%3D
15,19119,CN,051,University of Nebraska Lincoln,"FLOORS, INC.","$12,952.76",07/19/2018,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=fhIlCCu1IqPX3FY923nWkA%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=BMOJw%2Fb2jRH%2FhpumSnJfog%3D%3D
16,18971,CN,051,University of Nebraska Lincoln,"FLOORS, INC.",$537.00,06/26/2018,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=HeqOG09OHaRZFKRdZH4eww%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=BMOJw%2Fb2jRH%2FhpumSnJfog%3D%3D
17,18549,CN,051,University of Nebraska Lincoln,"FLOORS, INC.",$449.00,05/21/2018,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=r5UtzSxglIqeRkLWCobxyg%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=BMOJw%2Fb2jRH%2FhpumSnJfog%3D%3D
18,18342,CN,051,University of Nebraska Lincoln,FL,"$11,174.00",05/01/2018,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=rJzO55PA14siXJxpJ4Cs5g%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=lXGbKFkWtcufJr0kQJSW7Q%3D%3D
19,17431,CN,051,University of Nebraska Lincoln,"FLOORS, INC.",$499.00,02/07/2018,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=x2DRAm6jc9CjTSR7Fb2%2Bzg%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=BMOJw%2Fb2jRH%2FhpumSnJfog%3D%3D
20,16373,CN,051,University of Nebraska Lincoln,FLOORS INC.,"$1,108.00",10/06/2017,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=28V9ISXyB7%2BuF65ZPHx92Q%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=eafszHg7AC0CdsZnUjBWIA%3D%3D
21,15470,CN,051,University of Nebraska Lincoln,"FLOORS, INC","$4,724.00",07/18/2017,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=6Rkab8yQD4aYRqUnXy8HTQ%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=9ue2WfhV%2BUti8DO60Hjp3g%3D%3D
22,15473,CN,051,University of Nebraska Lincoln,"FLOORS, INC","$2,298.10",07/18/2017,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=ioyhZ3r3mZ5suBFL4fxyjA%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=9ue2WfhV%2BUti8DO60Hjp3g%3D%3D
23,15348,CN,051,University of Nebraska Lincoln,"FLOORS, INC","$11,379.00",07/10/2017,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=w99Kdy9FtlQ8EWXxQ6hreQ%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=9ue2WfhV%2BUti8DO60Hjp3g%3D%3D
24,15349,CN,051,University of Nebraska Lincoln,"FLOORS, INC","$3,479.00",07/10/2017,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=RlgqLPv5OxzVb%2BJprNTv7g%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=9ue2WfhV%2BUti8DO60Hjp3g%3D%3D
0,12300,CN,051,University of Nebraska Lincoln,"FLOORS, INC","$1,204.00",01/13/2017,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=x7EFLj7BHlxjZSujGWBcvA%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=9ue2WfhV%2BUti8DO60Hjp3g%3D%3D
1,12303,CN,051,University of Nebraska Lincoln,"FLOORS, INC","$2,813.00",01/24/2017,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=Np4KqNAlkR0CPwzpSiiNQg%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=9ue2WfhV%2BUti8DO60Hjp3g%3D%3D
8,35360,CN,051,University of Nebraska Lincoln,FM-788424,"$21,519.00",06/16/2021,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=xrWYK9Jw1TiRA3sNWmpjWw%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=iMcgeD97oHnUSkrdcMN7bA%3D%3D
